doc_id	segment_id	source_lang	target_lang	set_id	system_id	domain_name	method	overall
en-ja_JP_#_news_#_brisbanetimes.com.au.306576	1	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	73.0731430053711
en-ja_JP_#_news_#_brisbanetimes.com.au.306576	1	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	86.34082794189453
en-ja_JP_#_news_#_brisbanetimes.com.au.306576	2	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	54.656368255615234
en-ja_JP_#_news_#_brisbanetimes.com.au.306576	2	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	82.78916931152344
en-ja_JP_#_news_#_brisbanetimes.com.au.306576	3	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	61.61567306518555
en-ja_JP_#_news_#_brisbanetimes.com.au.306576	3	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	88.72144317626953
en-ja_JP_#_news_#_brisbanetimes.com.au.306576	4	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	76.3829574584961
en-ja_JP_#_news_#_brisbanetimes.com.au.306576	4	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	82.68911743164062
en-ja_JP_#_news_#_brisbanetimes.com.au.306576	5	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	63.31802749633789
en-ja_JP_#_news_#_brisbanetimes.com.au.306576	5	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	88.03209686279297
en-ja_JP_#_news_#_brisbanetimes.com.au.306576	6	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	63.39179611206055
en-ja_JP_#_news_#_brisbanetimes.com.au.306576	6	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	86.84040832519531
en-ja_JP_#_news_#_cnbc.com.52094	7	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	68.77975463867188
en-ja_JP_#_news_#_cnbc.com.52094	7	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	86.13666534423828
en-ja_JP_#_news_#_cnbc.com.52094	8	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	72.40076446533203
en-ja_JP_#_news_#_cnbc.com.52094	8	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	89.17827606201172
en-ja_JP_#_news_#_cnbc.com.52094	9	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	76.10692596435547
en-ja_JP_#_news_#_cnbc.com.52094	9	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	89.60840606689453
en-ja_JP_#_news_#_cnbc.com.52094	10	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	74.2156753540039
en-ja_JP_#_news_#_cnbc.com.52094	10	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	87.33641052246094
en-ja_JP_#_news_#_guardian.230737	11	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	72.7123794555664
en-ja_JP_#_news_#_guardian.230737	11	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	82.40602111816406
en-ja_JP_#_news_#_guardian.230737	12	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	73.2658920288086
en-ja_JP_#_news_#_guardian.230737	12	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	80.44437408447266
en-ja_JP_#_news_#_guardian.230737	13	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	62.331790924072266
en-ja_JP_#_news_#_guardian.230737	13	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	83.25508880615234
en-ja_JP_#_news_#_guardian.230737	14	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	67.6855697631836
en-ja_JP_#_news_#_guardian.230737	14	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	82.47606658935547
en-ja_JP_#_news_#_guardian.230737	15	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	68.2149887084961
en-ja_JP_#_news_#_guardian.230737	15	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	85.38036346435547
en-ja_JP_#_news_#_guardian.230737	16	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	72.80787658691406
en-ja_JP_#_news_#_guardian.230737	16	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	72.74762725830078
en-ja_JP_#_news_#_guardian.230737	17	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	68.72370910644531
en-ja_JP_#_news_#_guardian.230737	17	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	85.73282623291016
en-ja_JP_#_news_#_guardian.230737	18	ja	zh_CN	challenge_mslc-b1	hyp-1	news	NaN	63.98719787597656
en-ja_JP_#_news_#_guardian.230737	18	ja	zh_CN	challenge_mslc-b1	hyp-2	news	NaN	87.44730377197266
