doc_id	segment_id	source_lang	target_lang	set_id	system_id	domain_name	method	overall
en-ja_JP_#_literary_#_rink_rats_chapter1	1	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.43319517374038696
en-ja_JP_#_literary_#_rink_rats_chapter1	1	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.43319517374038696
en-ja_JP_#_literary_#_rink_rats_chapter1	1	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.43319517374038696
en-ja_JP_#_literary_#_rink_rats_chapter1	1	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.43319517374038696
en-ja_JP_#_literary_#_rink_rats_chapter1	2	en	ja	challenge_condrift	hyp-1	literary	NaN	0.041897550225257874
en-ja_JP_#_literary_#_rink_rats_chapter1	2	en	ja	challenge_condrift	hyp-2	literary	NaN	0.041897550225257874
en-ja_JP_#_literary_#_rink_rats_chapter1	2	en	ja	challenge_condrift	hyp-3	literary	NaN	0.04189688339829445
en-ja_JP_#_literary_#_rink_rats_chapter1	2	en	ja	challenge_condrift	hyp-4	literary	NaN	0.04189688339829445
en-ja_JP_#_literary_#_rink_rats_chapter1	3	en	ja	challenge_condrift	hyp-1	literary	NaN	0.06250487267971039
en-ja_JP_#_literary_#_rink_rats_chapter1	3	en	ja	challenge_condrift	hyp-2	literary	NaN	0.06250487267971039
en-ja_JP_#_literary_#_rink_rats_chapter1	3	en	ja	challenge_condrift	hyp-3	literary	NaN	0.06250487267971039
en-ja_JP_#_literary_#_rink_rats_chapter1	3	en	ja	challenge_condrift	hyp-4	literary	NaN	0.06250487267971039
en-ja_JP_#_literary_#_rink_rats_chapter1	4	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.4673875570297241
en-ja_JP_#_literary_#_rink_rats_chapter1	4	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.4673875570297241
en-ja_JP_#_literary_#_rink_rats_chapter1	4	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.4673875570297241
en-ja_JP_#_literary_#_rink_rats_chapter1	4	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.4673875570297241
en-ja_JP_#_literary_#_rink_rats_chapter1	5	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.3237374424934387
en-ja_JP_#_literary_#_rink_rats_chapter1	5	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.3237374424934387
en-ja_JP_#_literary_#_rink_rats_chapter1	5	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.3237374424934387
en-ja_JP_#_literary_#_rink_rats_chapter1	5	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.3237374424934387
en-ja_JP_#_literary_#_rink_rats_chapter1	6	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.5406497120857239
en-ja_JP_#_literary_#_rink_rats_chapter1	6	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.5406497120857239
en-ja_JP_#_literary_#_rink_rats_chapter1	6	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.5406497120857239
en-ja_JP_#_literary_#_rink_rats_chapter1	6	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.5406497120857239
en-ja_JP_#_literary_#_rink_rats_chapter1	7	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.39643293619155884
en-ja_JP_#_literary_#_rink_rats_chapter1	7	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.39643293619155884
en-ja_JP_#_literary_#_rink_rats_chapter1	7	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.39643293619155884
en-ja_JP_#_literary_#_rink_rats_chapter1	7	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.39643293619155884
en-ja_JP_#_literary_#_rink_rats_chapter1	8	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.2792817950248718
en-ja_JP_#_literary_#_rink_rats_chapter1	8	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.2792817950248718
en-ja_JP_#_literary_#_rink_rats_chapter1	8	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.2792817950248718
en-ja_JP_#_literary_#_rink_rats_chapter1	8	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.2792817950248718
en-ja_JP_#_literary_#_rink_rats_chapter1	9	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.033770278096199036
en-ja_JP_#_literary_#_rink_rats_chapter1	9	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.033770278096199036
en-ja_JP_#_literary_#_rink_rats_chapter1	9	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.03376992791891098
en-ja_JP_#_literary_#_rink_rats_chapter1	9	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.03376992791891098
en-ja_JP_#_literary_#_rink_rats_chapter1	10	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.12216100841760635
en-ja_JP_#_literary_#_rink_rats_chapter1	10	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.12216100841760635
en-ja_JP_#_literary_#_rink_rats_chapter1	10	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.12216100841760635
en-ja_JP_#_literary_#_rink_rats_chapter1	10	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.12216100841760635
en-ja_JP_#_literary_#_rink_rats_chapter1	11	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.08423074334859848
en-ja_JP_#_literary_#_rink_rats_chapter1	11	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.08423074334859848
en-ja_JP_#_literary_#_rink_rats_chapter1	11	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.08423074334859848
en-ja_JP_#_literary_#_rink_rats_chapter1	11	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.08423074334859848
en-ja_JP_#_literary_#_rink_rats_chapter1	12	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.5051372647285461
en-ja_JP_#_literary_#_rink_rats_chapter1	12	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.5051372647285461
en-ja_JP_#_literary_#_rink_rats_chapter1	12	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.5051372647285461
en-ja_JP_#_literary_#_rink_rats_chapter1	12	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.5051372647285461
en-ja_JP_#_literary_#_rink_rats_chapter1	13	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.22772954404354095
en-ja_JP_#_literary_#_rink_rats_chapter1	13	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.22772954404354095
en-ja_JP_#_literary_#_rink_rats_chapter1	13	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.22772954404354095
en-ja_JP_#_literary_#_rink_rats_chapter1	13	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.22772954404354095
en-ja_JP_#_literary_#_rink_rats_chapter1	14	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.5404508709907532
en-ja_JP_#_literary_#_rink_rats_chapter1	14	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.5404508709907532
en-ja_JP_#_literary_#_rink_rats_chapter1	14	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.5404508709907532
en-ja_JP_#_literary_#_rink_rats_chapter1	14	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.5404508709907532
en-ja_JP_#_literary_#_rink_rats_chapter1	15	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.4614744782447815
en-ja_JP_#_literary_#_rink_rats_chapter1	15	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.4614744782447815
en-ja_JP_#_literary_#_rink_rats_chapter1	15	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.4614744782447815
en-ja_JP_#_literary_#_rink_rats_chapter1	15	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.4614744782447815
en-ja_JP_#_literary_#_rink_rats_chapter1	16	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.3731260895729065
en-ja_JP_#_literary_#_rink_rats_chapter1	16	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.3731260895729065
en-ja_JP_#_literary_#_rink_rats_chapter1	16	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.3731260895729065
en-ja_JP_#_literary_#_rink_rats_chapter1	16	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.3731260895729065
en-ja_JP_#_literary_#_rink_rats_chapter1	17	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.5244683623313904
en-ja_JP_#_literary_#_rink_rats_chapter1	17	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.5244683623313904
en-ja_JP_#_literary_#_rink_rats_chapter1	17	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.5244683623313904
en-ja_JP_#_literary_#_rink_rats_chapter1	17	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.5244683623313904
en-ja_JP_#_literary_#_rink_rats_chapter1	18	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.04728846997022629
en-ja_JP_#_literary_#_rink_rats_chapter1	18	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.04728846997022629
en-ja_JP_#_literary_#_rink_rats_chapter1	18	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.04728846997022629
en-ja_JP_#_literary_#_rink_rats_chapter1	18	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.04728846997022629
en-ja_JP_#_literary_#_rink_rats_chapter1	19	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.1570156365633011
en-ja_JP_#_literary_#_rink_rats_chapter1	19	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.1570156365633011
en-ja_JP_#_literary_#_rink_rats_chapter1	19	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.1570156365633011
en-ja_JP_#_literary_#_rink_rats_chapter1	19	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.1570156365633011
en-ja_JP_#_literary_#_rink_rats_chapter1	20	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.3897140622138977
en-ja_JP_#_literary_#_rink_rats_chapter1	20	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.3897140622138977
en-ja_JP_#_literary_#_rink_rats_chapter1	20	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.3897140622138977
en-ja_JP_#_literary_#_rink_rats_chapter1	20	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.3897140622138977
en-ja_JP_#_literary_#_rink_rats_chapter1	21	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.14835841953754425
en-ja_JP_#_literary_#_rink_rats_chapter1	21	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.14835841953754425
en-ja_JP_#_literary_#_rink_rats_chapter1	21	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.14835870265960693
en-ja_JP_#_literary_#_rink_rats_chapter1	21	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.14835870265960693
en-ja_JP_#_literary_#_rink_rats_chapter1	22	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.809684157371521
en-ja_JP_#_literary_#_rink_rats_chapter1	22	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.809684157371521
en-ja_JP_#_literary_#_rink_rats_chapter1	22	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.809684157371521
en-ja_JP_#_literary_#_rink_rats_chapter1	22	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.809684157371521
en-ja_JP_#_literary_#_rink_rats_chapter1	23	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.44849205017089844
en-ja_JP_#_literary_#_rink_rats_chapter1	23	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.44849205017089844
en-ja_JP_#_literary_#_rink_rats_chapter1	23	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.44849205017089844
en-ja_JP_#_literary_#_rink_rats_chapter1	23	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.44849205017089844
en-ja_JP_#_literary_#_rink_rats_chapter1	24	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.5053495764732361
en-ja_JP_#_literary_#_rink_rats_chapter1	24	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.5053495764732361
en-ja_JP_#_literary_#_rink_rats_chapter1	24	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.5053495764732361
en-ja_JP_#_literary_#_rink_rats_chapter1	24	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.5053495764732361
en-ja_JP_#_literary_#_rink_rats_chapter1	25	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.48519185185432434
en-ja_JP_#_literary_#_rink_rats_chapter1	25	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.48519185185432434
en-ja_JP_#_literary_#_rink_rats_chapter1	25	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.48519185185432434
en-ja_JP_#_literary_#_rink_rats_chapter1	25	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.48519185185432434
en-ja_JP_#_literary_#_rink_rats_chapter1	26	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.5070474147796631
en-ja_JP_#_literary_#_rink_rats_chapter1	26	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.507047176361084
en-ja_JP_#_literary_#_rink_rats_chapter1	26	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.507047176361084
en-ja_JP_#_literary_#_rink_rats_chapter1	26	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.507047176361084
en-ja_JP_#_literary_#_rink_rats_chapter1	27	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.5244629979133606
en-ja_JP_#_literary_#_rink_rats_chapter1	27	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.5244629979133606
en-ja_JP_#_literary_#_rink_rats_chapter1	27	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.5244629979133606
en-ja_JP_#_literary_#_rink_rats_chapter1	27	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.5244629979133606
en-ja_JP_#_literary_#_rink_rats_chapter1	28	en	ja	challenge_condrift	hyp-1	literary	NaN	-0.5685572028160095
en-ja_JP_#_literary_#_rink_rats_chapter1	28	en	ja	challenge_condrift	hyp-2	literary	NaN	-0.5685572028160095
en-ja_JP_#_literary_#_rink_rats_chapter1	28	en	ja	challenge_condrift	hyp-3	literary	NaN	-0.5685573816299438
en-ja_JP_#_literary_#_rink_rats_chapter1	28	en	ja	challenge_condrift	hyp-4	literary	NaN	-0.5685572028160095
